,Date,Open,High,Low,Close,Volume,Market_Cap,Spread,Month_Year,Unemployment_Percentage,USDI,Y_Average,DOW_Close,NASDAQ_Close,SP500_Close,Average_Close
1815,2018-04-17,8071.66,8285.96,7881.72,7902.09,6900879872.0,134206623206.0,404.24,2018-04,4.0,89.52,8035.3575,24786.63086,7281.100098000001,2706.389893,11591.373617
1816,2018-04-18,7944.43,8197.8,7886.01,8163.42,6529909760.0,138661092884.0,311.79,2018-04,4.0,89.62,8047.914999999999,24748.07031,7295.240234000001,2708.639893,11583.983479
1817,2018-04-19,8159.27,8298.69,8138.78,8294.31,7063209984.0,140902801023.0,159.91,2018-04,4.0,89.94,8222.762499999999,24664.89063,7238.060059,2693.1298829999996,11532.026857333332
1818,2018-04-20,8286.88,8880.23,8244.54,8845.83,8438110208.0,150287113368.0,635.69,2018-04,4.0,90.32,8564.37,24462.93945,7146.129883,2670.139893,11426.403075333334
1821,2018-04-23,8794.39,8958.55,8788.81,8930.88,6925190144.0,151784994312.0,169.74,2018-04,4.0,90.95,8868.1575,24448.68945,7128.600098000001,2670.290039,11415.859862333333
1822,2018-04-24,8934.34,9732.61,8927.83,9697.5,10678800384.0,164833256250.0,804.78,2018-04,4.0,90.77,9323.07,24024.13086,7007.350098000001,2634.560059,11222.013672333334
1823,2018-04-25,9701.03,9745.32,8799.84,8845.74,11083100160.0,150369282696.0,945.48,2018-04,4.0,91.17,9272.9825,24083.83008,7003.740234000001,2639.399902,11242.323405333334
1824,2018-04-26,8867.32,9281.51,8727.09,9281.51,8970559488.0,157793327246.0,554.42,2018-04,4.0,91.56,9039.3575,24322.33984,7118.680176000001,2666.939941,11369.319985666667
1825,2018-04-27,9290.63,9375.47,8987.05,8987.05,7566289920.0,152802874822.0,388.42,2018-04,4.0,91.54,9160.05,24311.18945,7119.799805,2669.909912,11366.966389000001
1828,2018-04-30,9426.11,9477.14,9166.81,9240.55,8673920000.0,157163847314.0,310.33,2018-04,4.0,91.84,9327.6525,24163.15039,7066.27002,2648.050049,11292.490152999999
1829,2018-05-01,9251.47,9255.88,8891.05,9119.01,7713019904.0,155114132125.0,364.83,2018-05,3.8,92.45,9129.352499999999,24099.05078,7130.700195,2654.800049,11294.850341333333
1830,2018-05-02,9104.6,9256.52,9015.14,9235.92,7558159872.0,157119854754.0,241.38,2018-05,3.8,92.51,9153.045,23924.98047,7100.899901999999,2635.669922,11220.516764666667
1831,2018-05-03,9233.97,9798.33,9188.15,9743.86,10207299584.0,165778380092.0,610.18,2018-05,3.8,92.41,9491.0775,23930.15039,7088.149901999999,2629.72998,11216.010090666668
1832,2018-05-04,9695.5,9779.2,9585.96,9700.76,8217829888.0,165062796742.0,193.24,2018-05,3.8,92.57,9690.355,24262.50977,7209.620117,2663.419922,11378.516603000002
1835,2018-05-07,9645.67,9665.85,9231.53,9373.01,7394019840.0,159538115686.0,434.32,2018-05,3.8,92.75,9479.015000000001,24357.32031,7265.209961,2672.6298829999996,11431.720051333332
1836,2018-05-08,9380.87,9462.75,9127.77,9234.82,7415869952.0,157202142973.0,334.98,2018-05,3.8,93.12,9301.552500000002,24360.21094,7266.899901999999,2671.919922,11433.010254666668
1837,2018-05-09,9223.73,9374.76,9031.62,9325.18,7226890240.0,158758858205.0,343.14,2018-05,3.8,93.04,9238.8225,24542.53906,7339.910156,2697.790039,11526.746418333334
1838,2018-05-10,9325.96,9396.04,9040.52,9043.94,6906699776.0,153988453198.0,355.52,2018-05,3.8,92.65,9201.615,24739.5293,7404.970215,2723.070068,11622.523194333333
1839,2018-05-11,9052.96,9052.96,8394.46,8441.49,8488520192.0,143743802092.0,658.5,2018-05,3.8,92.54,8735.467499999999,24831.16992,7402.879883,2727.719971,11653.923258
1842,2018-05-14,8713.1,8881.12,8367.97,8716.79,7364149760.0,148480275422.0,513.15,2018-05,3.8,92.59,8669.745,24899.41016,7411.319823999999,2730.1298829999996,11680.286622333333
1843,2018-05-15,8705.19,8836.19,8456.45,8510.38,6705710080.0,144979744412.0,379.74,2018-05,3.8,93.22,8627.0525,24706.41016,7351.629883,2711.449951,11589.829998000001
1844,2018-05-16,8504.41,8508.43,8175.49,8368.83,6760220160.0,142587497878.0,332.94,2018-05,3.8,93.39,8389.29,24768.92969,7398.299805,2722.459961,11629.896485333333
1845,2018-05-17,8370.05,8445.54,8054.12,8094.32,5862530048.0,137923772714.0,391.42,2018-05,3.8,93.47,8241.0075,24713.98047,7382.470215,2720.1298829999996,11605.526855999999
1846,2018-05-18,8091.83,8274.12,7974.82,8250.97,5764190208.0,140607667610.0,299.3,2018-05,3.8,93.64,8147.9349999999995,24715.08984,7354.339844,2712.969971,11594.133218333334
1849,2018-05-21,8522.33,8557.52,8365.12,8418.99,5154990080.0,143518943480.0,192.4,2018-05,3.8,93.68,8465.99,25013.28906,7394.040039,2733.01001,11713.446369666666
1850,2018-05-22,8419.87,8423.25,8004.58,8041.78,5137010176.0,137104106176.0,418.67,2018-05,3.8,93.61,8222.37,24834.41016,7378.459961,2724.439941,11645.770020666665
1851,2018-05-23,8037.08,8054.66,7507.88,7557.82,6491120128.0,128868479514.0,546.78,2018-05,3.8,94.0,7789.36,24886.81055,7425.959961,2733.290039,11682.020183333334
1852,2018-05-24,7561.12,7738.6,7331.14,7587.34,6049220096.0,129385391552.0,407.46,2018-05,3.8,93.76,7554.55,24811.75977,7424.430176000001,2727.76001,11654.649985333335
1853,2018-05-25,7592.3,7659.14,7392.65,7480.14,4867829760.0,127573690458.0,266.49,2018-05,3.8,94.19,7531.0575,24753.08984,7433.850098000001,2721.330078,11636.090005333333
1857,2018-05-29,7129.46,7526.42,7090.68,7472.59,5662660096.0,127502651064.0,435.74,2018-05,3.8,94.83,7304.7875,24361.44922,7396.589844,2689.860107,11482.633057
1858,2018-05-30,7469.73,7573.77,7313.6,7406.52,4922540032.0,126391893474.0,260.17,2018-05,3.8,94.15,7440.905,24667.7793,7462.450195,2724.01001,11618.079834999999
1859,2018-05-31,7406.15,7608.9,7361.13,7494.17,5127130112.0,127902999390.0,247.77,2018-05,3.8,93.98,7467.5875,24415.83984,7442.120117,2705.27002,11521.076658999998
1860,2018-06-01,7500.7,7604.73,7407.34,7541.45,4921460224.0,128725854692.0,197.39,2018-06,4.0,94.19,7513.555,24635.21094,7554.330078,2734.6201170000004,11641.387045000001
1863,2018-06-04,7722.53,7753.82,7474.04,7514.47,4993169920.0,128312205314.0,279.78,2018-06,4.0,94.02,7616.215,24813.68945,7606.459961,2746.8701170000004,11722.339842666668
1864,2018-06-05,7500.9,7643.23,7397.0,7633.76,4961739776.0,130365918088.0,246.23,2018-06,4.0,93.9,7543.7225,24799.98047,7637.859863,2748.800049,11728.880127333332
1865,2018-06-06,7625.97,7680.43,7502.01,7653.98,4692259840.0,130725095161.0,178.42,2018-06,4.0,93.66,7615.597500000001,25146.39063,7689.240234000001,2772.350098,11869.326987333336
1866,2018-06-07,7650.82,7741.27,7650.82,7678.24,4485799936.0,131153169176.0,90.45,2018-06,4.0,93.4,7680.2875,25241.41016,7635.069823999999,2770.3701170000004,11882.283366999998
1867,2018-06-08,7685.14,7698.19,7558.4,7624.92,4227579904.0,130256218613.0,139.79,2018-06,4.0,93.55,7641.6625,25316.5293,7645.509765999999,2779.030029,11913.689698333334
1870,2018-06-11,6799.29,6910.18,6706.63,6906.92,4745269760.0,118025877189.0,203.55,2018-06,4.0,93.58,6830.755000000001,25322.31055,7659.930176000001,2782.0,11921.413575333332
1871,2018-06-12,6905.82,6907.96,6542.08,6582.36,4654380032.0,112491874164.0,365.88,2018-06,4.0,93.8,6734.555,25320.73047,7703.790039,2786.850098,11937.123535666668
1872,2018-06-13,6596.88,6631.66,6285.63,6349.9,5052349952.0,108530585830.0,346.03,2018-06,4.0,93.71,6466.0175,25201.19922,7695.700195,2775.6298829999996,11890.843099333333
1873,2018-06-14,6342.75,6707.14,6334.46,6675.35,5138710016.0,114106009748.0,372.68,2018-06,4.0,94.77,6514.924999999999,25175.31055,7761.040039,2782.48999,11906.280193
1874,2018-06-15,6674.08,6681.08,6433.87,6456.58,3955389952.0,110378702283.0,247.21,2018-06,4.0,94.79,6561.4025,25090.48047,7746.379883,2779.659912,11872.173421666666
1877,2018-06-18,6510.07,6781.14,6446.68,6734.82,4039200000.0,115176197712.0,334.46,2018-06,4.0,94.8,6618.1775,24987.4707,7747.029785,2773.75,11836.083494999999
1878,2018-06-19,6742.39,6822.5,6709.92,6769.94,4057029888.0,115789919278.0,112.58,2018-06,4.0,95.08,6761.187499999999,24700.21094,7725.589844,2762.590088,11729.463623999998
1879,2018-06-20,6770.76,6821.56,6611.88,6776.55,3888640000.0,115916357344.0,209.68,2018-06,4.0,95.06,6745.1875,24657.80078,7781.509765999999,2767.320068,11735.543538
1880,2018-06-21,6780.09,6810.94,6715.17,6729.74,3529129984.0,115129700024.0,95.77,2018-06,4.0,94.74,6758.984999999999,24461.69922,7712.950195,2749.76001,11641.469808333333
1881,2018-06-22,6737.88,6747.08,6006.6,6083.69,5079810048.0,104088814967.0,740.48,2018-06,4.0,94.52,6393.812499999999,24580.89063,7692.819823999999,2754.8798829999996,11676.196779
1884,2018-06-25,6171.97,6327.37,6119.68,6249.18,5500810240.0,106958465208.0,207.69,2018-06,4.0,94.28,6217.05,24252.80078,7532.009765999999,2717.070068,11500.626871333334
1885,2018-06-26,6253.55,6290.16,6093.67,6093.67,3279759872.0,104307939200.0,196.49,2018-06,4.0,94.66,6182.762499999999,24283.10938,7561.629883,2723.060059,11522.599774000002
1886,2018-06-27,6084.4,6180.0,6052.85,6157.13,3296219904.0,105403600614.0,127.15,2018-06,4.0,95.27,6118.595,24117.58984,7445.080078,2699.6298829999996,11420.766600333334
1887,2018-06-28,6153.16,6170.41,5873.05,5903.44,3467800064.0,101072353482.0,297.36,2018-06,4.0,95.39,6025.014999999999,24216.05078,7503.680176000001,2716.310059,11478.680338333334
1888,2018-06-29,5898.13,6261.66,5835.75,6218.3,3966230016.0,106474707240.0,425.91,2018-06,4.0,94.64,6053.46,24271.41016,7510.299805,2718.3701170000004,11500.026694
1891,2018-07-02,6380.38,6683.86,6305.7,6614.18,4396930048.0,113288832522.0,378.16,2018-07,3.8,95.03,6496.03,24307.17969,7567.689941,2726.709961,11533.859864
1892,2018-07-03,6596.66,6671.37,6447.75,6529.59,4672309760.0,111849428104.0,223.62,2018-07,3.8,94.67,6561.3425,24174.82031,7502.669922,2713.219971,11463.570067666667
1894,2018-07-05,6599.71,6749.54,6546.65,6639.14,4999240192.0,113748385620.0,202.89,2018-07,3.8,94.47,6633.76,24356.74023,7586.430176000001,2736.610107,11559.926837666666
1895,2018-07-06,6638.69,6700.94,6533.55,6673.5,4313959936.0,114350502582.0,167.39,2018-07,3.8,94.04,6636.67,24456.48047,7688.390137,2759.820068,11634.896891666665
1898,2018-07-09,6775.08,6838.68,6724.34,6741.75,3718129920.0,115557889495.0,114.34,2018-07,3.8,94.08,6769.9625,24776.58984,7756.200195,2784.169922,11772.319985666667
1899,2018-07-10,6739.21,6767.74,6320.72,6329.95,4052430080.0,108511009626.0,447.02,2018-07,3.8,94.15,6539.405000000001,24919.66016,7759.200195,2793.840088,11824.233481000001
1900,2018-07-11,6330.77,6444.96,6330.47,6394.71,3644859904.0,109631867446.0,114.49,2018-07,3.8,94.72,6375.2275,24700.44922,7716.609863,2774.02002,11730.359701
1901,2018-07-12,6396.78,6397.1,6136.42,6228.81,3770170112.0,106798864820.0,260.68,2018-07,3.8,94.81,6289.777500000001,24924.89063,7823.919922,2798.290039,11849.033530333334
1902,2018-07-13,6235.03,6310.55,6192.24,6238.05,3805400064.0,106968440793.0,118.31,2018-07,3.8,94.75,6243.9675,25019.41016,7825.97998,2801.310059,11882.23339966667
1905,2018-07-16,6357.01,6741.75,6357.01,6741.75,4725799936.0,115638203962.0,384.74,2018-07,3.8,94.51,6549.38,25064.35938,7805.720215,2798.429932,11889.503175666667
1906,2018-07-17,6739.65,7387.24,6684.17,7321.04,5961950208.0,125588963706.0,703.07,2018-07,3.8,94.94,7033.025,25119.89063,7855.120117,2809.550049,11928.186931999999
1907,2018-07-18,7315.32,7534.99,7280.47,7370.78,6103410176.0,126458165406.0,254.52,2018-07,3.8,95.08,7375.389999999999,25199.28906,7854.439941,2815.6201170000004,11956.449706
1908,2018-07-19,7378.2,7494.46,7295.46,7466.86,5111629824.0,128122730711.0,199.0,2018-07,3.8,95.15,7408.745,25064.5,7825.299805,2804.48999,11898.096598333335
1909,2018-07-20,7467.4,7594.67,7323.26,7354.13,4936869888.0,126202570251.0,271.41,2018-07,3.8,94.45,7434.865000000001,25058.11914,7820.200195,2801.830078,11893.383137666666
1912,2018-07-23,7414.71,7771.5,7409.1,7711.11,5132480000.0,132375368459.0,362.4,2018-07,3.8,94.67,7576.605,25044.28906,7841.870117,2806.97998,11897.713052333333
1913,2018-07-24,7716.51,8424.27,7705.5,8424.27,7277689856.0,144634918474.0,718.77,2018-07,3.8,94.61,8067.6375,25241.93945,7840.77002,2820.399902,11967.703124
1914,2018-07-25,8379.66,8416.87,8086.36,8181.39,5845400064.0,140482950401.0,330.51,2018-07,3.8,94.36,8266.07,25414.09961,7932.240234000001,2846.070068,12064.136637333335
1915,2018-07-26,8176.85,8290.33,7878.71,7951.58,4899089920.0,136553079708.0,411.62,2018-07,3.8,94.75,8074.3675,25527.07031,7852.180176000001,2837.439941,12072.230142333332
1916,2018-07-27,7950.4,8262.66,7839.76,8165.01,5195879936.0,140235573607.0,422.9,2018-07,3.8,94.67,8054.4575,25451.06055,7737.419922,2818.820068,12002.433513333332
1919,2018-07-30,8221.58,8235.5,7917.5,8180.48,5551400000.0,140547190784.0,318.0,2018-07,3.8,94.32,8138.765,25306.83008,7630.0,2802.600098,11913.143392666667
1920,2018-07-31,8181.2,8181.53,7696.93,7780.44,5287530000.0,133688476220.0,484.6,2018-07,3.8,94.49,7960.025,25415.18945,7671.790039,2816.290039,11967.756509333334
1921,2018-08-01,7769.04,7769.04,7504.95,7624.91,4797620000.0,131030166771.0,264.09,2018-08,3.8,94.62,7666.985,25333.82031,7707.290039,2813.360107,11951.490152
1922,2018-08-02,7634.19,7712.77,7523.44,7567.15,4214110000.0,130052066760.0,189.33,2018-08,3.8,95.16,7609.387499999999,25326.16016,7802.689941,2827.219971,11985.356690666666
1923,2018-08-03,7562.14,7562.14,7328.65,7434.39,4627150000.0,127785826655.0,233.49,2018-08,3.8,95.14,7471.83,25462.58008,7812.009765999999,2840.350098,12038.313314666668
1926,2018-08-06,7062.94,7166.55,6890.54,6951.8,3925900000.0,119531508535.0,276.01,2018-08,3.8,95.36,7017.9574999999995,25502.17969,7859.680176000001,2850.399902,12070.753255999998
1927,2018-08-07,6958.32,7146.56,6748.24,6753.12,4682800000.0,116128339800.0,398.32,2018-08,3.8,95.22,6901.56,25628.91016,7883.660156,2858.449951,12123.673422333333
1928,2018-08-08,6746.85,6746.85,6226.22,6305.8,5064430000.0,108448409560.0,520.63,2018-08,3.8,95.05,6506.43,25583.75,7888.330078,2857.699951,12109.926676333334
1929,2018-08-09,6305.56,6625.73,6249.07,6568.23,4267040000.0,112973963230.0,376.66,2018-08,3.8,95.5,6437.1475,25509.23047,7891.779785,2853.580078,12084.863444333334
1930,2018-08-10,6571.42,6591.26,6124.52,6184.71,4528680000.0,106390927598.0,466.74,2018-08,3.8,96.36,6367.9775,25313.14063,7839.109863,2833.280029,11995.176840666667
1933,2018-08-13,6341.36,6537.05,6225.72,6297.57,4083980000.0,108369686635.0,311.33,2018-08,3.8,96.39,6350.425,25187.69922,7819.709961,2821.929932,11943.113037666664
1934,2018-08-14,6287.66,6287.94,5971.05,6199.71,5301700000.0,106696389129.0,316.89,2018-08,3.8,96.73,6186.589999999999,25299.91992,7870.890137,2839.959961,12003.590006
1935,2018-08-15,6221.42,6588.49,6221.42,6308.52,4895450000.0,108581773101.0,367.07,2018-08,3.8,96.7,6334.962500000001,25162.41016,7774.120117,2818.3701170000004,11918.300131333332
1936,2018-08-16,6294.23,6473.5,6276.41,6334.73,4328420000.0,109045250379.0,197.09,2018-08,3.8,96.64,6344.7175,25558.73047,7806.52002,2840.689941,12068.646810333332
1937,2018-08-17,6340.91,6582.5,6324.97,6580.63,4992990000.0,113290724406.0,257.53,2018-08,3.8,96.1,6457.2525000000005,25669.32031,7816.330078,2850.1298829999996,12111.926757000001
1940,2018-08-20,6500.51,6536.92,6297.93,6308.53,3665100000.0,108642191682.0,238.99,2018-08,3.8,95.9,6410.9725,25758.68945,7821.009765999999,2857.050049,12145.583088333333
1941,2018-08-21,6301.07,6500.87,6298.24,6488.76,3377180000.0,111758100192.0,202.63,2018-08,3.8,95.26,6397.235000000001,25822.28906,7859.169922,2862.959961,12181.472980999999
1942,2018-08-22,6486.25,6816.79,6310.11,6376.71,4668110000.0,109840902181.0,506.68,2018-08,3.8,95.15,6497.465,25733.59961,7889.100098000001,2861.820068,12161.506592
1943,2018-08-23,6371.34,6546.54,6371.34,6534.88,3426180000.0,112577436411.0,175.2,2018-08,3.8,95.67,6456.025000000001,25656.98047,7878.459961,2856.97998,12130.806803666666
1944,2018-08-24,6551.52,6719.96,6498.64,6719.96,4097820000.0,115778358839.0,221.32,2018-08,3.8,95.15,6622.5199999999995,25790.34961,7945.97998,2874.689941,12203.673176999999
1947,2018-08-27,6710.8,6884.64,6689.71,6884.64,4019000000.0,118657885712.0,194.93,2018-08,3.8,94.78,6792.4475,26049.64063,8017.899901999999,2896.73999,12321.426840666667
1948,2018-08-28,6891.08,7109.56,6882.34,7096.28,4659940000.0,122319195736.0,227.22,2018-08,3.8,94.72,6994.815,26064.01953,8030.040039,2897.52002,12330.526529666668
1949,2018-08-29,7091.71,7113.3,6970.82,7047.16,4145880000.0,121484666374.0,142.48,2018-08,3.8,94.6,7055.7475,26124.57031,8109.689941,2914.040039,12382.766763333333
1950,2018-08-30,7043.76,7072.69,6834.69,6978.23,4463250000.0,120309828156.0,238.0,2018-08,3.8,94.72,6982.3425,25986.91992,8088.359863,2901.1298829999996,12325.469888666667
1951,2018-08-31,6973.97,7057.17,6920.16,7037.58,4495650000.0,121346613238.0,137.01,2018-08,3.8,95.14,6997.219999999999,25964.82031,8109.540039,2901.52002,12325.293456333335
1955,2018-09-04,7263.0,7388.26,7255.44,7361.66,4273640000.0,126986882925.0,132.82,2018-09,3.7,95.44,7317.09,25952.48047,8091.25,2896.719971,12313.48348033333
1956,2018-09-05,7361.46,7388.43,6792.83,6792.83,5800460000.0,117185657641.0,595.6,2018-09,3.7,95.18,7083.887500000001,25974.99023,7995.169922,2888.600098,12286.253416666666
1957,2018-09-06,6755.14,6755.14,6404.72,6529.17,5523470000.0,112649565532.0,350.42,2018-09,3.7,95.02,6611.0425,25995.86914,7922.72998,2878.050049,12265.549722999998
1958,2018-09-07,6528.92,6555.29,6396.87,6467.07,4264680000.0,111590424587.0,158.42,2018-09,3.7,95.36,6487.037499999999,25916.53906,7902.540039,2871.679932,12230.253010333334
1961,2018-09-10,6301.57,6374.98,6292.76,6329.7,3714100000.0,109255603474.0,82.22,2018-09,3.7,95.15,6324.7525,25857.07031,7924.160156,2877.1298829999996,12219.453449666667
1962,2018-09-11,6331.88,6398.92,6260.21,6321.2,3849910000.0,109119948884.0,138.71,2018-09,3.7,95.25,6328.0525,25971.06055,7972.470215,2887.889893,12277.140219333332
1963,2018-09-12,6317.01,6363.87,6265.09,6351.8,4064230000.0,109661521297.0,98.78,2018-09,3.7,94.8,6324.4425,25998.91992,7954.22998,2888.919922,12280.689940666669
1964,2018-09-13,6354.24,6535.41,6354.24,6517.31,4210910000.0,112530970182.0,181.17,2018-09,3.7,94.52,6440.3,26145.99023,8013.709961,2904.179932,12354.626707666665
1965,2018-09-14,6515.41,6596.1,6456.17,6512.71,4076220000.0,112462453186.0,139.93,2018-09,3.7,94.93,6520.0975,26154.66992,8010.040039,2904.97998,12356.563313
1968,2018-09-17,6514.06,6540.21,6257.52,6281.2,3910780000.0,108497127334.0,282.69,2018-09,3.7,94.5,6398.2475,26062.11914,7895.790039,2888.800049,12282.236409333333
1969,2018-09-18,6280.91,6384.18,6265.71,6371.3,4180090000.0,110064685348.0,118.47,2018-09,3.7,94.64,6325.525,26246.96094,7956.109863,2904.310059,12369.126954000001
1970,2018-09-19,6371.85,6448.46,6208.34,6398.54,4431340000.0,110547735544.0,240.12,2018-09,3.7,94.54,6356.797500000001,26405.75977,7950.040039,2907.949951,12421.249920000002
1971,2018-09-20,6398.85,6529.26,6395.95,6519.67,4348110000.0,112653130183.0,133.31,2018-09,3.7,93.91,6460.932500000001,26656.98047,8028.22998,2930.75,12538.653483333333
1972,2018-09-21,6513.87,6794.33,6496.36,6734.95,6531940000.0,116385068032.0,297.97,2018-09,3.7,94.22,6634.8775000000005,26743.5,7986.959961,2929.669922,12553.376627666667
1975,2018-09-24,6704.77,6713.56,6580.9,6595.41,4177310000.0,114011060309.0,132.66,2018-09,3.7,94.19,6648.660000000001,26562.05078,7993.25,2919.3701170000004,12491.556965666668
1976,2018-09-25,6603.64,6603.64,6381.86,6446.47,4726180000.0,111450035114.0,221.78,2018-09,3.7,94.13,6508.9025,26492.21094,8007.470215,2915.560059,12471.747071333333
1977,2018-09-26,6452.79,6585.91,6397.89,6495.0,4437300000.0,112300336125.0,188.02,2018-09,3.7,94.19,6482.8975,26385.2793,7990.370117,2905.969971,12427.206462666667
1978,2018-09-27,6495.29,6712.1,6464.95,6676.75,4606810000.0,115454861756.0,247.15,2018-09,3.7,94.89,6587.2725,26439.92969,8041.970215,2914.0,12465.299968333333
1979,2018-09-28,6678.75,6785.03,6598.32,6644.13,5014430000.0,114903584220.0,186.71,2018-09,3.7,95.13,6676.5575,26458.31055,8046.350098000001,2913.97998,12472.88020933333
1982,2018-10-01,6619.85,6653.3,6549.08,6589.62,4000970000.0,113999846113.0,104.22,2018-10,3.8,95.3,6602.962500000001,26651.21094,8037.299805,2924.590088,12537.700277666665
1983,2018-10-02,6593.24,6611.84,6537.9,6556.1,3979260000.0,113431019760.0,73.94,2018-10,3.8,95.51,6574.77,26773.93945,7999.549805,2923.429932,12565.639729
1984,2018-10-03,6553.86,6571.46,6454.03,6502.59,3887310000.0,112516993837.0,117.43,2018-10,3.8,95.76,6520.485,26828.39063,8025.089844,2925.51001,12592.996828000001
1985,2018-10-04,6497.91,6603.31,6497.91,6576.69,3838410000.0,113811343543.0,105.4,2018-10,3.8,95.75,6543.955,26627.48047,7879.509765999999,2901.610107,12469.533447666667
1986,2018-10-05,6574.15,6623.62,6557.41,6622.48,3671500000.0,114614764674.0,66.21,2018-10,3.8,95.62,6594.415,26447.05078,7788.450195,2885.570068,12373.690347666668
